ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2023-11-21,2046.7600378861932,1674.388859893449,2560.740471367877,2046.7600378861932,2046.7600378861932,76.49658472228022,76.49658472228022,76.49658472228022,76.49658472228022,76.49658472228022,76.49658472228022,0.0,0.0,0.0,2123.2566226084737
2023-11-22,2047.3024901202134,1692.370277919726,2584.0050950078025,2047.3024901202134,2047.3024901202134,84.894161004856,84.894161004856,84.894161004856,84.894161004856,84.894161004856,84.894161004856,0.0,0.0,0.0,2132.1966511250694
2023-11-23,2047.8449423542336,1549.0642318096209,2382.993168785357,2047.8449423542336,2047.8449423542336,-79.75898537632497,-79.75898537632497,-79.75898537632497,-79.75898537632497,-79.75898537632497,-79.75898537632497,0.0,0.0,0.0,1968.0859569779086
2023-11-24,2048.3873945459964,1513.58361842676,2419.7441624595253,2048.3873945459964,2048.3873945459964,-69.9952335428654,-69.9952335428654,-69.9952335428654,-69.9952335428654,-69.9952335428654,-69.9952335428654,0.0,0.0,0.0,1978.392161003131
2023-11-25,2048.9298467377594,1631.2121621318445,2530.7512091847952,2048.9298467377594,2048.9298467377594,10.242979031772954,10.242979031772954,10.242979031772954,10.242979031772954,10.242979031772954,10.242979031772954,0.0,0.0,0.0,2059.172825769532
2023-11-26,2049.4722989295224,1784.7546798587327,2668.0657994177504,2049.4722989295224,2049.4722989295224,168.27080175536875,168.27080175536875,168.27080175536875,168.27080175536875,168.27080175536875,168.27080175536875,0.0,0.0,0.0,2217.743100684891
2023-11-27,2050.0147511212854,1401.8763851875688,2316.1149291855254,2050.0147511212854,2050.0147511212854,-190.15030759335522,-190.15030759335522,-190.15030759335522,-190.15030759335522,-190.15030759335522,-190.15030759335522,0.0,0.0,0.0,1859.8644435279302
2023-11-28,2050.557203313048,1655.3478798865806,2534.71773768604,2050.557203313048,2050.557203313048,76.49658472281148,76.49658472281148,76.49658472281148,76.49658472281148,76.49658472281148,76.49658472281148,0.0,0.0,0.0,2127.0537880358593
2023-11-29,2051.099655351602,1728.7990892703185,2579.852406884415,2051.099655351602,2051.099655351602,84.894161004961,84.894161004961,84.894161004961,84.894161004961,84.894161004961,84.894161004961,0.0,0.0,0.0,2135.993816356563
2023-11-30,2051.6421073901565,1517.0009418251964,2414.216463365747,2051.6421073901565,2051.6421073901565,-79.75898537594627,-79.75898537594627,-79.75898537594627,-79.75898537594627,-79.75898537594627,-79.75898537594627,0.0,0.0,0.0,1971.8831220142104
2023-12-01,2052.18455942871,1549.3016482610294,2425.42200554777,2052.18455942871,2052.18455942871,-69.99523354379778,-69.99523354379778,-69.99523354379778,-69.99523354379778,-69.99523354379778,-69.99523354379778,0.0,0.0,0.0,1982.1893258849123
2023-12-02,2052.7270114672647,1635.8214555191544,2512.8806378424024,2052.7270114672647,2052.7270114672647,10.242979030758054,10.242979030758054,10.242979030758054,10.242979030758054,10.242979030758054,10.242979030758054,0.0,0.0,0.0,2062.9699904980225
2023-12-03,2053.2694635058187,1793.15298348427,2640.544920164686,2053.2694635058187,2053.2694635058187,168.27080175516753,168.27080175516753,168.27080175516753,168.27080175516753,168.27080175516753,168.27080175516753,0.0,0.0,0.0,2221.5402652609864
2023-12-04,2053.811915544668,1456.4868188606074,2289.053096452466,2053.811915544668,2053.811915544668,-190.1503075935719,-190.1503075935719,-190.1503075935719,-190.1503075935719,-190.1503075935719,-190.1503075935719,0.0,0.0,0.0,1863.6616079510961
2023-12-05,2054.354367583517,1698.5184829768282,2544.3770640267303,2054.354367583517,2054.354367583517,76.49658472236555,76.49658472236555,76.49658472236555,76.49658472236555,76.49658472236555,76.49658472236555,0.0,0.0,0.0,2130.850952305883
2023-12-06,2054.8968196223664,1702.939953728982,2558.0860072785995,2054.8968196223664,2054.8968196223664,84.89416100531072,84.89416100531072,84.89416100531072,84.89416100531072,84.89416100531072,84.89416100531072,0.0,0.0,0.0,2139.790980627677
2023-12-07,2055.439271661215,1551.505565430334,2413.8949555510226,2055.439271661215,2055.439271661215,-79.75898537695635,-79.75898537695635,-79.75898537695635,-79.75898537695635,-79.75898537695635,-79.75898537695635,0.0,0.0,0.0,1975.6802862842587
2023-12-08,2055.9817237000643,1556.564385803368,2419.604652152919,2055.9817237000643,2055.9817237000643,-69.99523354355745,-69.99523354355745,-69.99523354355745,-69.99523354355745,-69.99523354355745,-69.99523354355745,0.0,0.0,0.0,1985.986490156507
